Marca,Modelo,Version,Precio,Combustible,Año,Kms,Potencia,Puertas,Cambio,Color,Distribuidor
VOLVO,V90,VOLVO V90 2.0 D4 Business Plus Auto 5p.,39895,Diésel,2020-01-01,7.0,190,5,Automático,Negro,Tibermotor Sur
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d AMG Line 4p.,26500,Diésel,2016-01-01,59395.0,170,5,Automático,Gris,Autolica
NISSAN,JUKE,NISSAN JUKE 1.5 dCi ACENTA 4X2 5p.,14000,Diésel,2015-01-01,50000.0,110,5,Manual,Azul,La Serna 4x4
VOLKSWAGEN,Polo,VOLKSWAGEN Polo 1.6 TDI 105cv RLine 3p.,8989,Diésel,2013-01-01,84000.0,105,3,Manual,Blanco,Los Pares Cars
VOLVO,XC90,VOLVO XC90 2.0 T6 AWD Inscription Auto 5p.,71900,Gasolina,2019-01-01,0.0,310,5,Automático,Gris,Auto Vidal
NISSAN,JUKE,NISSAN JUKE G EU6 69 kW 94 CV 5MT VISIA 5p.,13500,Gasolina,2018-01-01,5500.0,94,5,Manual,Rojo,AUTOGEST Málaga
KIA,Rio,KIA Rio 1.2 CVVT 62kW 84CV Concept 5p.,11899,Gasolina,2019-01-01,20450.0,84,5,Manual,Rojo,Caetano Movil
VOLKSWAGEN,Beetle,VOLKSWAGEN Beetle Dune 2.0 TDI 110kW BMT Cabrio 2p.,18900,Diésel,2017-01-01,63000.0,150,3,Manual,Rojo,ALR
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC 5p.,57900,Híbrido enchufable,2021-01-01,10.0,306,5,Manual,Gris,Concesur
FORD,Fusion,FORD Fusion 1.4 16v Urban 5p.,3100,Gasolina,2012-01-01,100000.0,80,5,Manual,Rojo,84fff20659999e2b83b45c6851ec57dd
CITROEN,C5 Aircross,CITROEN C5 Aircross PureTech 96kW 130CV SS Feel 5p.,23700,Gasolina,2020-01-01,5.0,131,5,Manual,Blanco,Provecar
BMW,X1,BMW X1 sDrive18d 5p.,26890,Diésel,2017-01-01,37675.0,150,5,Automático,Blanco,"Automóviles Bertolín,  S.L."
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Edition 1.0 59kW 80CV 5p.,15500,Gasolina,2020-01-01,1200.0,80,5,Manual,Blanco,Eurodenia
AUDI,A3,AUDI A3 1.6 TDI 85kW 116CV 3p.,15490,Diésel,2017-01-01,89000.0,116,3,Manual,Gris,Autoperformance
AUDI,A4,AUDI A4 2.0 TDI 110kW 150CV 4p.,22000,Diésel,2018-01-01,40000.0,150,5,Automático,Blanco,64d8be661d8a79416eb6662db51e7118
AUDI,A3,AUDI A3 Sportback S line 35 TDI 110kW 150CV 5p.,42900,Diésel,2020-01-01,50.0,150,5,Automático,Blanco,Prestige Madrid
KIA,Stonic,KIA Stonic 1.0 TGDi 88kW 120CV Drive EcoDynam 5p.,15495,Gasolina,2018-01-01,30000.0,120,5,Manual,Gris,Eutrasa
AUDI,Q5,AUDI Q5 Design 2.0 TDI 140kW quattro S tronic 5p.,35200,Diésel,2017-01-01,96300.0,190,5,Automático,Blanco,Autopodium Audi Selection :plus
PEUGEOT,3008,PEUGEOT 3008 1.2 PureTech 96KW 130CV SS Allure 5p.,24800,Gasolina,2020-01-01,1.0,130,5,Manual,Blanco,GRUPO VALGISA
BMW,i8,BMW i8 i8 Coupe 2p.,85490,Híbrido enchufable,2019-01-01,3000.0,374,3,Automático,Gris,Autoweb Premium
BMW,Serie 2 Active Tourer,BMW Serie 2 Active Tourer 218d 5p.,17500,Diésel,2016-01-01,52823.0,150,5,Automático,Gris,Automoviles Camilo
AUDI,A5,AUDI A5 Sportback 2.0 TDI 143cv 5p.,18700,Diésel,2012-01-01,95000.0,143,5,Manual,Blanco,c6cc8094c2dc07b700ffcc36d64e2138
HYUNDAI,i20,HYUNDAI i20 1.0 TGDI 74kW 100CV Essence LE 5p.,12990,Gasolina,2020-01-01,2162.0,100,5,Manual,Blanco,Hyundai Asturdai Oviedo (Grupo Resnova)
AUDI,A3,AUDI A3 1.6 TDI Sportback 5p.,16200,Diésel,2017-01-01,112000.0,116,5,Manual,Negro,Amys Automocion
TOYOTA,Aygo,TOYOTA Aygo 1.0 70 xplay 5p.,9990,Gasolina,2020-01-01,2961.0,72,5,Manual,Gris,Autocas Mercedes Benz
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.2L eD4 150CV 4x2 Pure 5p.,20000,Diésel,2014-01-01,94000.0,150,5,Manual,Blanco,01e5f1f0e5b96c82a0e7c46bb9dc2e13
HYUNDAI,IONIQ,HYUNDAI IONIQ 1.6 GDI HEV Klass Nav DCT 5p.,17990,Híbrido,2018-01-01,19960.0,141,5,Automático,Blanco,Jadisa | Automotor10 | Grupo Angal
TOYOTA,Yaris,TOYOTA Yaris 1.5 Hybrid Feel 5p.,13190,Híbrido,2017-01-01,94957.0,100,5,Automático,Gris,Motor Gamboa
TOYOTA,Proace City Verso,TOYOTA Proace City 1.5D 75kW 100CV VX L1 5p.,23200,Diésel,2020-01-01,0.0,131,5,Manual,Gris,AUTOCAM
CITROEN,C3 Picasso,CITROEN C3 Picasso VTi 95cv Collection 5p.,6980,Gasolina,2013-01-01,118117.0,95,5,Manual,Rojo,Flexicar Valencia
BMW,Serie 3,BMW Serie 3 320D 4p.,18999,Diésel,2016-01-01,70977.0,190,5,Automático,Gris,World Cars San Vicente
BMW,Serie 5,BMW Serie 5 530DA 4p.,29890,Diésel,2015-01-01,108923.0,258,5,Automático,Gris,Ortuño Automoción
KIA,Rio,KIA Rio 1.2 CVVT 62kW 84CV Drive 5p.,10985,Gasolina,2019-01-01,14000.0,84,5,Manual,Gris,Miguel Leon Automoviles
CITROEN,C3,CITROEN C3 BlueHDi 73KW 100CV SS FEEL 5p.,16143,Diésel,2020-01-01,2.0,99,5,Manual,Blanco,Sansemovil
NISSAN,QASHQAI,NISSAN QASHQAI 1.5dCi SS 360 S 4x2 5p.,13990,Diésel,2015-01-01,57852.0,110,5,Manual,Blanco,ab02fceb9689114b1cd1844e456c0695
MAZDA,CX-5,MAZDA CX5 2.2 175cv DE 4WD AT Luxury 5p.,14990,Diésel,2013-01-01,68564.0,175,5,Automático,Blanco,Flexicar Bilbao
PORSCHE,Macan,PORSCHE Macan S Diesel 5p.,54900,Diésel,2016-01-01,65000.0,258,5,Automático,SinColor,Luxury Motor
VOLVO,XC60,VOLVO XC60 2.0 D3 Momentum Auto 5p.,18485,Diésel,2015-01-01,94995.0,136,5,Automático,Negro,Miguel Leon Automoviles
TOYOTA,Auris,TOYOTA Auris 1.8 140H Active Touring Sports 5p.,12300,Híbrido,2016-01-01,112133.0,136,5,Automático,Azul,VV Automoviles
OPEL,Mokka,OPEL Mokka 1.6 CDTi 4X2 SS Selective 5p.,12990,Diésel,2016-01-01,36554.0,136,5,Manual,Azul,Semar Auto
MINI,Countryman,MINI Countryman One 5p.,21900,Gasolina,2018-01-01,20000.0,102,5,Manual,Azul,Grupo Montalt - Donnay
MINI,MINI,MINI MINI ONE D 5 PUERTAS 5p.,14400,Diésel,2016-01-01,28500.0,95,5,Manual,Blanco,Gaztelu Ocasión
RENAULT,Clio,RENAULT Clio RS Energy 147kW 200CV EDC 5p.,16490,Gasolina,2016-01-01,93983.0,200,5,Automático,Negro,Flexicar Vizcaya
PORSCHE,Macan,PORSCHE Macan GTS 5p.,69900,Gasolina,2018-01-01,31131.0,360,5,Automático,Negro,Paddock Motors
RENAULT,Kadjar,RENAULT Kadjar Zen Blue dCi 85kW 115CV 5p.,23500,Diésel,2019-01-01,16394.0,115,5,Manual,Azul,Renault Retail Group
MERCEDES-BENZ,Clase B,MERCEDES-BENZ Clase B B 180 d 5p.,26900,Diésel,2019-01-01,17930.0,116,5,Automático,Rojo,Visauto
CITROEN,C4 Cactus,CITROEN C4 Cactus PureTech 110 SS Feel 5p.,13600,Gasolina,2019-01-01,22438.0,110,5,Manual,Gris,PSA Retail BADAL Citroen - Peugeot - DS
NISSAN,JUKE,NISSAN JUKE DIGT EU6 85 kW 115 CV 6MT ACENTA 5p.,11900,Gasolina,2018-01-01,89800.0,115,5,Manual,Blanco,Automoviles Costa del Sol
PEUGEOT,208,PEUGEOT 208 PureTech 55kW 75CV Like 5p.,12900,Gasolina,2021-01-01,10.0,75,5,Manual,Blanco,Peugeot Grupo Marcos - Valencia
PEUGEOT,Partner,PEUGEOT Partner Furgon Confort Electric L1,23500,Eléctrico,2020-01-01,10.0,67,3,Automático,Blanco,PSA Retail Orense
FORD,Focus,FORD Focus 1.5 TDCi E6 88kW PowerhS. Trend 5p.,11990,Diésel,2017-01-01,69999.0,120,5,Automático,Gris,Flexicar Málaga
BMW,Serie 5,BMW Serie 5 525DA 4p.,49900,Diésel,2018-01-01,1000.0,231,5,Automático,Azul,Autoweb Premium
AUDI,A4,AUDI A4 2.0 TDI 110kW150CV sport edition 4p.,16500,Diésel,2016-01-01,99000.0,150,5,Automático,Negro,Multimarcas Torrijos
RENAULT,Espace,RENAULT Espace Zen Energy dCi 96kW 130CV ECO2 5p.,17850,Diésel,2017-01-01,99000.0,130,5,Manual,Marrón,J Casañ Automóviles SL
VOLVO,XC60,VOLVO XC60 2.0 D3 Momentum 5p.,33000,Diésel,2019-01-01,39350.0,150,5,Manual,Blanco,Volvo Vypsa Ciudad Real
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTD 2.0 TDI 184cv DSG BMT 5p.,21990,Diésel,2014-01-01,117000.0,184,5,Automático,Negro,Petcar Automocion
AUDI,A4,AUDI A4 Avant 2.0 TDI 140kW190CV S tron sport 5p.,23890,Diésel,2016-01-01,92709.0,190,5,Automático,Azul,Ortuño Automoción
NISSAN,JUKE,NISSAN JUKE 1.2 DIGT NCONNECTA 4X2 5p.,12000,Gasolina,2016-01-01,65000.0,115,5,Manual,Rojo,92eaf3719159c372f3d50337e0a14f57
NISSAN,QASHQAI,NISSAN QASHQAI dCi 85 kW 115 CV E6D DCT TEKNA 5p.,23600,Diésel,2019-01-01,22136.0,115,5,Automático,Negro,Ocasion Plus
MINI,Countryman,MINI Countryman One 5p.,19600,Gasolina,2017-01-01,31125.0,102,5,Manual,Verde,Ocasion Plus
OPEL,Insignia,OPEL Insignia ST 2.0 CDTI ecoFLEX SS 163 CV Selective 5p.,16000,Diésel,2018-01-01,62000.0,163,5,Manual,Gris,d1af0398fd0532781f563455798540e3
RENAULT,Captur,RENAULT Captur S EDITION TCe GPF 110kW 150CV 5p.,18900,Gasolina,2019-01-01,5.0,150,5,Manual,Azul,Castilla Selection Salamanca
VOLVO,S60,VOLVO S60 2.0 T5 RDesign Auto 4p.,35900,Gasolina,2019-01-01,18700.0,250,5,Automático,Azul,VOLVO DISELAUTO
TOYOTA,Auris,TOYOTA Auris 120D Active Touring Sports 5p.,13500,Diésel,2015-01-01,33000.0,124,5,Manual,Blanco,a908ba2c8127aca53c44ab71193b96bd
CITROEN,C3,CITROEN C3 PureTech 60KW 83CV FEEL 5p.,14350,Gasolina,2020-01-01,5.0,83,5,Manual,Blanco,Provecar
RENAULT,Captur,RENAULT Captur Zen dCi 66kW 90CV 5p.,16000,Diésel,2019-01-01,31847.0,90,5,Manual,Negro,Talleres Escorial
AUDI,A6 allroad quattro,AUDI A6 allroad quattro Advanced ed 3.0 TDI 160kW quattro S tron 5p.,37600,Diésel,2018-01-01,60428.0,218,5,Automático,Azul,BAHIAMOCION
FORD,Kuga,FORD Kuga STLine X 2.0 EcoBlue MHEV 110kW 150CV 5p.,30800,Diésel,2020-01-01,0.0,150,5,Manual,Gris,Gámez Sánchez
PORSCHE,Cayenne,PORSCHE Cayenne GTS 5p.,135900,Gasolina,2020-01-01,6800.0,460,5,Automático,Blanco,Centro Porsche Barcelona
FIAT,Punto,FIAT Punto 1.4 8v Pop 77 CV Gasolina SS 5p.,4500,Gasolina,2013-01-01,79000.0,77,5,Manual,Rojo,9cbea3527308b631910a6cb83c7fa1fe
BMW,X4,BMW X4 xDrive20d 5p.,29980,Diésel,2015-01-01,89598.0,190,5,Manual,Azul,Bugas
MERCEDES-BENZ,GLB,MERCEDES-BENZ GLB 1.3 GLB 200 DCT 120KW 163CV 5p.,39900,Gasolina,2020-01-01,70.0,163,5,Automático,Azul,AVANT CAR
PORSCHE,Panamera,PORSCHE Panamera 4.8 GTS 5p.,53900,Gasolina,2013-01-01,89000.0,440,5,Automático,Blanco,SF Motor Toledo
PEUGEOT,208,PEUGEOT 208 PureTech 55kW 75CV Active 5p.,13275,Gasolina,2020-01-01,1.0,75,5,Manual,Amarillo,VALENCIA-C
DACIA,Dokker,DACIA Dokker Ambiance dci 75 N1 2016,7500,Diésel,2016-01-01,51000.0,75,5,Manual,Blanco,Antipa Soluciones
MERCEDES-BENZ,Clase G,MERCEDES-BENZ Clase G MercedesAMG G 63 5p.,108300,Gasolina,2018-01-01,43000.0,571,5,Automático,Negro,Automotive Business
AUDI,A4,AUDI A4 Avant 2.0 TDI 150CV multitron S line ed 5p.,18995,Diésel,2015-01-01,80825.0,150,5,Automático,Negro,P&P Automoviles
SKODA,Octavia,SKODA Octavia 1.0 TSI 85KW 115CV DSG Like 5p.,16500,Gasolina,2019-01-01,15059.0,115,5,Automático,Plata,Wagen Group Retail España
CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso BlueHDi 150 Airdream Feel 5p.,15900,Diésel,2016-01-01,73500.0,150,5,Manual,Gris,Auto Sport Moraleja
FORD,Mondeo,FORD Mondeo 2.0 TDCi 150CV PowerShift Titanium 5p.,13000,Diésel,2015-01-01,104000.0,150,5,Automático,Rojo,98db6b79acb71383b5a83e0bbc1cadd4
AUDI,A3,AUDI A3 1.6 TDI 105cv Attraction 3p.,13000,Diésel,2013-01-01,105700.0,105,3,Manual,Rojo,a944389646b4e981add492f36808ac97
RENAULT,Trafic,RENAULT Trafic SpaceClass Energy dCi 107 kW 145 CV,25890,Diésel,2018-01-01,30000.0,145,5,Manual,Blanco,Renault Ocasión Rycauto Arganda
RENAULT,Captur,RENAULT Captur Zen Energy TCe 88kW 120CV EDC 5p.,13990,Gasolina,2018-01-01,82000.0,120,5,Manual,Negro,Carlecar Costa SL
PEUGEOT,Boxer,PEUGEOT Boxer 333 L2H1 BlueHDi 96KW 130CV,16600,Diésel,2016-01-01,57000.0,130,5,Manual,Amarillo,Ald Automotive
BMW,X6,BMW X6 xDrive30d 5p.,38900,Diésel,2015-01-01,32567.0,245,5,Automático,Negro,Automoviles Playcar
AUDI,A4,AUDI A4 2.0 TDI 150cv S line edition 4p.,18900,Diésel,2015-01-01,90629.0,150,5,Manual,Negro,Talleres Marquez
VOLKSWAGEN,Caddy,VOLKSWAGEN Caddy Trendline 1.6 TDI 102cv 5pl 5p.,12500,Diésel,2012-01-01,92453.0,102,5,Manual,Marrón,Volumen 4
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 105cv BMT DSG 5p.,16250,Diésel,2014-01-01,34000.0,105,5,Manual,Blanco,7015bca2f8955035bd08739883180739
RENAULT,Scénic,RENAULT Scenic Zen Blue dCi 110 kW 150CV 5p.,23900,Diésel,2019-01-01,5311.0,150,5,Manual,Azul,Automòbils Pruna
OPEL,Vivaro,OPEL Vivaro 1.6 CDTI 88kW Expression L1 H1 2.9t DC,15400,Diésel,2018-01-01,116000.0,120,5,Manual,Blanco,Ald Automotive
MINI,Countryman,MINI Countryman Cooper 5p.,23900,Gasolina,2019-01-01,23179.0,136,5,Automático,Negro,Gyata
MERCEDES-BENZ,Clase CLA,MERCEDES-BENZ Clase CLA CLA 200 d Urban 4p.,21990,Diésel,2016-01-01,95000.0,136,5,Automático,Gris,Elite Cars
BMW,Serie 1,BMW Serie 1 118d 5p.,15000,Diésel,2014-01-01,80000.0,143,5,Manual,Negro,0021e614ef0c69a44668fb2cb8305873
PEUGEOT,108,PEUGEOT 108 1.2 PureTech 60KW 82CV 5p.,7500,Gasolina,2016-01-01,78700.0,82,5,Manual,Negro,Alba Auto
OPEL,Vivaro,OPEL Vivaro 1.6CDTI 88kW 120CV Expressio L2H1 2.9t,16446,Diésel,2017-01-01,92000.0,120,5,Manual,Blanco,Auto 96
NISSAN,JUKE,NISSAN JUKE 1.6 TEKNA SPORT 4X2 5p.,8999,Gasolina,2012-01-01,90000.0,117,5,Manual,Blanco,Autos Tekno
VOLKSWAGEN,Touran,VOLKSWAGEN Touran Advance 1.6 TDI SCR 110CV BMT DSG 5p.,17700,Diésel,2016-01-01,41736.0,110,5,Automático,Gris,Subasta Car Sevilla
SKODA,Superb,SKODA Superb Combi 2.0 TDI 150cv DSG LK 5p.,19950,Diésel,2016-01-01,80000.0,150,5,Automático,Blanco,CSV Motor Sevilla
SEAT,León,SEAT Leon 1.5 TSI 110kW 150CV StSp FR Edition 5p.,17405,Gasolina,2019-01-01,23100.0,150,5,Manual,Rojo,Fecosauto S.A
BMW,Serie 2 Gran Tourer,BMW Serie 2 Gran Tourer 218d 5p.,19900,Diésel,2016-01-01,100000.0,150,5,Automático,Negro,Auto Sport Moraleja
HYUNDAI,i30,HYUNDAI i30 1.6 CRDi 110cv BlueDrive Klass 5p.,9990,Diésel,2015-01-01,65400.0,110,5,Manual,Negro,Flexicar Sevilla
BMW,Serie 5,BMW Serie 5 535I 4p.,23990,Gasolina,2013-01-01,110951.0,306,5,Automático,Negro,BMW / MINI Oliva Motor
RENAULT,Mégane,RENAULT Megane Bose Energy dCi 81kW 110CV 5p.,14800,Diésel,2017-01-01,106478.0,110,5,Manual,Blanco,Renault Mezquita Motor
BMW,Serie 4,BMW Serie 4 420d 2p.,34900,Diésel,2016-01-01,14000.0,190,3,Automático,Rojo,c60181014dd080b39f9a566f3c6bd69d
RENAULT,Clio,RENAULT Clio Zen Blue dCi 63 kW 85CV 5p.,16300,Diésel,2020-01-01,4500.0,85,5,Manual,Blanco,Renault Llucmajor
KIA,Niro,KIA Niro 1.6 GDi Hibrido 104kW 141CV Emotion 5p.,16700,Híbrido,2017-01-01,82433.0,141,5,Automático,Blanco,Ocasion Plus
NISSAN,JUKE,NISSAN JUKE G E6DTemp 83 kW 112 CV 5MT ACENTA 5p.,13900,Gasolina,2019-01-01,9719.0,112,5,Manual,Negro,Gyata
OPEL,Astra,OPEL Astra 1.6 CDTi SS 81kW 110CV Selective ST 5p.,11900,Diésel,2018-01-01,53744.0,110,5,Manual,Plata,CarNext.com
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 63 AMG Sport Coupe 2p.,67990,Gasolina,2016-01-01,2550.0,457,3,Automático,Blanco,+Q Coches
TOYOTA,Aygo,TOYOTA Aygo 1.0 70 xplay 5p.,8800,Gasolina,2017-01-01,55750.0,69,5,Manual,Azul,Opel - Àngel Blanch
BMW,Serie 4,BMW Serie 4 420d 2p.,28900,Diésel,2017-01-01,36000.0,190,3,Automático,Blanco,d9c96f170c1ef8d61610561ac0197ba8
BMW,Serie 2 Active Tourer,BMW Serie 2 Active Tourer 218d 5p.,16500,Diésel,2016-01-01,76029.0,150,5,Manual,Negro,BMW Madrid
DS,DS 7 Crossback,DS DS 7 Crossback BlueHDi 132kW 180CV Auto. PERF.LINE 5p.,37899,Diésel,2019-01-01,28.0,180,5,Automático,Negro,DS Salón Vitoria Alava Lascaray
RENAULT,Kadjar,RENAULT Kadjar Zen GPF TCe 103kW 140CV 5p.,19400,Gasolina,2019-01-01,50667.0,140,5,Manual,Azul,Fabian Arenas e Hijos S.L
FIAT,Tipo,FIAT Tipo Sedan 1.3 Multijet 70kW 95CV Lounge 4p.,12500,Diésel,2019-01-01,18900.0,95,5,Manual,Gris,Autos Morales Esury
SMART,fortwo,SMART fortwo 60kW81CV EQ coupe 3p.,26920,Eléctrico,2020-01-01,1.0,82,3,Automático,Negro,Citycar Sur
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,29900,Diésel,2020-01-01,5662.0,116,5,Automático,Negro,Auto Oja
VOLVO,XC90,VOLVO XC90 2.0 D5 AWD Kinetic Auto 5p.,29670,Diésel,2016-01-01,103594.0,235,5,Automático,Gris,Automotor Dursan B.
TOYOTA,Auris,TOYOTA Auris 1.8 140H Hybrid Feel Edition 5p.,16000,Híbrido,2018-01-01,49034.0,136,5,Automático,Blanco,AutoestrenaGil.es
PEUGEOT,Rifter,PEUGEOT Rifter Active Standard BlueHDi 73kW,19900,Diésel,2018-01-01,38207.0,100,5,Manual,Marrón,Gaztelu Ocasion Cantabria
VOLKSWAGEN,Arteon,VOLKSWAGEN Arteon RLine 2.0 TDI 176kW 240CV DSG 5p.,40490,Diésel,2020-01-01,12275.0,240,5,Automático,Negro,Motorsol Volkswagen
PEUGEOT,308,PEUGEOT 308 SW Allure BlueHDI 130 SS 6 Vel. MAN 5p.,18950,Diésel,2020-01-01,10.0,130,5,Manual,Blanco,Talleres García
RENAULT,Mégane,RENAULT Megane Business Energy dCi 81kW 110CV 5p.,12900,Diésel,2016-01-01,67344.0,110,5,Manual,Azul,A Car For You
MERCEDES-BENZ,Clase V,MERCEDES-BENZ Clase V 220 d Clase V Largo 4p.,33700,Diésel,2018-01-01,47478.0,163,5,Automático,Gris,96ea53e743849fb99e792d6a5d956eca
CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso BlueHDi 120cv Live Edition 5p.,13100,Diésel,2016-01-01,98512.0,120,5,Manual,Blanco,Auracar
KIA,ProCeed,KIA ProCeed 1.4 TGDi 103kW 140CV GT Line 5p.,26890,Gasolina,2020-01-01,20.0,140,5,Manual,Blanco,Haro Motor
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Business 1.0 TSI 81kW 110CV 5p.,14900,Gasolina,2018-01-01,82765.0,110,5,Manual,Blanco,Crestanevada Sevilla
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0L TD4 Diesel 132kW 4x4 HSE Dynamic 5p.,28950,Diésel,2017-01-01,46596.0,180,5,Manual,Azul,AUTO UNIVERSAL
HYUNDAI,i40,HYUNDAI i40 1.7 CRDi 136cv Style Nav Auto 4p.,11700,Diésel,2013-01-01,116345.0,136,5,Automático,Blanco,Ocasion Plus
MERCEDES-BENZ,Clase B,MERCEDES-BENZ Clase B B 180 CDI 5p.,12900,Diésel,2013-01-01,110000.0,109,5,Manual,Azul,HOOKCARS
VOLKSWAGEN,Transporter,VOLKSWAGEN Transporter Furgon Corto TM 2.0 TDI 75kW 102CV BMT,19970,Diésel,2018-01-01,114600.0,102,5,Manual,Blanco,Horizont Auto
PORSCHE,Cayenne,PORSCHE Cayenne Diesel 5p.,54999,Diésel,2016-01-01,93000.0,262,5,Automático,Negro,Egocars
NISSAN,NV300,NISSAN NV300 2.0dCi 88kW 120CV L1H1 1T Comfort,24800,Diésel,2020-01-01,6900.0,120,5,Manual,Blanco,Rimauto Nipon
RENAULT,Clio,RENAULT Clio Business Energy dCi 55kW 75CV 5p.,8799,Diésel,2018-01-01,31113.0,75,5,Manual,Blanco,DriveOn - Málaga
FORD,Explorer,FORD Explorer 3.0 PHEV AWD ST Line 4p.,65900,Híbrido enchufable,2020-01-01,1.0,450,5,Automático,Negro,Almoauto Ford
SEAT,León,SEAT Leon 2.0 TDI 150cv StSp FR 5p.,9990,Diésel,2013-01-01,100000.0,150,5,Manual,Blanco,JOTACARS
BMW,Serie 1,BMW Serie 1 118d 5p.,21900,Diésel,2018-01-01,21009.0,150,5,Manual,Blanco,Grupo Montalt
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 250 4MATIC 5p.,43999,Gasolina,2019-01-01,48500.0,211,5,Automático,Gris,Massini Cars
HYUNDAI,i20,HYUNDAI i20 1.4 CRDi Go 5p.,13750,Diésel,2018-01-01,18800.0,90,5,Manual,Blanco,GJ AUTOMOTIVE
KIA,Sportage,KIA Sportage 1.7 CRDi VGT 85kW Business 4x2 EcoDynam 5p.,17100,Diésel,2018-01-01,50116.0,115,5,Manual,Blanco,CarNext.com
SEAT,Ibiza,SEAT Ibiza 1.0 EcoTSI 70kW 95CV Style 5p.,11990,Gasolina,2017-01-01,58456.0,95,5,Manual,Blanco,Flexicar Barcelona
FORD,Grand Tourneo Connect,FORD Grand Tourneo Connect 1.5 TDCi 88kW 120CV Titanium 5p.,23800,Diésel,2020-01-01,3800.0,120,5,Manual,Gris,MOTOREBRE S.L
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.0 TSI 70kW 95CV DSG 5p.,13290,Gasolina,2018-01-01,51137.0,95,5,Automático,Plata,Sarsa Valles
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C Coupe C 200 2p.,39990,Híbrido,2019-01-01,11560.0,184,3,Automático,Blanco,Spaval Automocion
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,28900,Diésel,2020-01-01,8063.0,116,5,Automático,Gris,Autokrator
HYUNDAI,i10,HYUNDAI i10 1.0 Tecno 5p.,9790,Gasolina,2019-01-01,20267.0,66,5,Manual,Gris,Rocal Automocion / Autoriente
SEAT,León,SEAT Leon ST 1.2 TSI 81kW 110CV StSp Style 5p.,11990,Gasolina,2018-01-01,79000.0,110,5,Manual,Azul,Copecars
FIAT,Doblò Cargo,FIAT Doblo Cargo Cargo Base 1.3 Mjet 66kW 90CV E5,7500,Diésel,2017-01-01,100000.0,90,3,Manual,Blanco,Edu Motor
AUDI,A4,AUDI A4 Avant 2.0 TDI 190CV quat S tron Advanced 5p.,21990,Diésel,2016-01-01,108000.0,190,5,Automático,Blanco,Autocasionplus.net
MERCEDES-BENZ,Clase CLA,MERCEDES-BENZ Clase CLA CLA 200 CDI Shooting Brake 5p.,19350,Diésel,2015-01-01,97000.0,136,5,Manual,Negro,Inniauto
CITROEN,C4,CITROEN C4 BlueHdi 130 SS EAT8 Feel Pack 5p.,11800,Diésel,2020-01-01,89500.0,130,5,Manual,Gris,Talleres V Auto Multimarca
FORD,Kuga,FORD Kuga 1.5 EcoBoost 110kW 4x2 Trend 5p.,20900,Gasolina,2019-01-01,34000.0,150,5,Manual,Gris,Automoviles Crespo (Ford)
CHEVROLET,Captiva,CHEVROLET Captiva 2.2 VCDI 16V LTZ 7 Plazas AWD Auto 5p.,12495,Diésel,2014-01-01,112409.0,184,5,Automático,Blanco,Yamovil
JAGUAR,XE,JAGUAR XE 3.0 AJ126 Supercharged 250kW Auto. S 4p.,39900,Gasolina,2017-01-01,47200.0,340,5,Automático,Negro,Aliantxa kars
INFINITI,Q60,INFINITI Q60 2.0 Sport 2p.,35900,Gasolina,2018-01-01,20500.0,211,3,Automático,Blanco,AUTOGALLERY PREMIUM S.L
FIAT,Doblò Panorama,FIAT Doblo Panorama Easy 1.6 Multijet 70kW 95CV SWB 5p.,13485,Diésel,2019-01-01,11018.0,95,5,Manual,Azul,REKORD MOTOR
PEUGEOT,108,PEUGEOT 108 TOP Allure VTi 52kW 72CV 5p.,10500,Gasolina,2019-01-01,21688.0,72,5,Manual,Azul,Auto Comercial Maam
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 105cv BMT 5p.,12500,Diésel,2014-01-01,83078.0,105,5,Manual,Blanco,Servisimó Concesionario VW-VwLcv-Skoda DasWeltAuto
OPEL,Corsa,OPEL Corsa 1.4 Color Edition 66kW 90CV 5p.,7990,Gasolina,2017-01-01,73600.0,90,5,Manual,Azul,RIVERA SELECTION - CONCESIONARIO MULTIMARCA
AUDI,A3,AUDI A3 Sportb 1.6 TDI 110cv clean S tr Ambition 5p.,19900,Diésel,2016-01-01,48409.0,110,5,Manual,Blanco,Gaztelu Ocasión
